Timestamp;Global_Avg
2019-01-01 12:03:00;415.0
2019-01-01 12:04:00;439.0
2019-01-01 12:05:00;454.6
2019-01-01 12:06:00;464.3
2019-01-01 12:07:00;478.6
2019-01-01 12:08:00;477.8
2019-01-01 12:09:00;464.2
2019-01-01 12:10:00;454.9
2019-01-01 12:11:00;445.5
2019-01-01 12:12:00;438.2
2019-01-01 12:13:00;434.6
2019-01-01 12:14:00;431.4
2019-01-01 12:15:00;431.6
2019-01-01 12:16:00;434.3
2019-01-01 12:17:00;438.4
2019-01-01 12:18:00;444.1
2019-01-01 12:19:00;450.2
2019-01-01 12:20:00;452.0
2019-01-01 12:21:00;453.4
2019-01-01 12:22:00;453.3
2019-01-01 12:23:00;452.4
2019-01-01 12:24:00;455.8
2019-01-01 12:25:00;478.0
2019-01-01 12:26:00;475.0
2019-01-01 12:27:00;474.1
2019-01-01 12:28:00;476.5
2019-01-01 12:29:00;466.4
